"Genes"	"logFC: 6M WT vs 2M WT"	"FDR: 6M WT vs 2M WT"	"logFC: 18M WT vs 6M WT"	"FDR: 18M WT vs 6M WT"	"logFC: 24M WT vs 18M WT"	"FDR: 24M WT vs 18M WT"	"logFC: 24M WT vs 2M WT"	"FDR: 24M WT vs 2M WT"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000031765"	0.270136820429772	0.234890132279347	0.305785803024092	0.463515119313193	-0.369824122045857	0.138667804188949	0.206098501408007	0.330348465815572	"Mt1"	"metallothionein 1"
"ENSMUSG00000031767"	-0.0286814066047335	0.956088890692539	0.0927816088394744	0.940129897132024	-0.0536524016941265	0.936966439854176	0.0104478005406144	0.982020985816523	"Nudt7"	"nudix (nucleoside diphosphate linked moiety X)-type motif 7"
"ENSMUSG00000031770"	-0.12474397107233	0.495393709180385	0.0247034016980198	0.968995869478505	-0.0329446209771969	0.920730421127403	-0.132985190351507	0.387974677227886	"Herpud1"	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1"
"ENSMUSG00000031772"	-0.265868382184287	0.00754784447093023	0.144681326661188	0.520967306169707	0.0609751227619766	0.77524682383425	-0.0602119327611225	0.65760295880257	"Cntnap4"	"contactin associated protein-like 4"
"ENSMUSG00000031774"	0.0469255128764202	0.80794195111303	-0.0705236165221805	0.866027646671764	0.115752900503653	0.546620138424757	0.0921547968578927	0.503890074886528	"Fam192a"	"family with sequence similarity 192, member A"
"ENSMUSG00000031775"	0.282565930282547	0.119867128916138	0.0598223160010586	0.940206210696498	0.0163412733810768	0.97198519627604	0.358729519664682	0.0215077486805598	"Pllp"	"plasma membrane proteolipid"
"ENSMUSG00000031776"	0.159616463333088	0.0633629288857566	0.0112615793867367	0.978642558514872	0.0333607633806086	0.862721744337887	0.204238806100433	0.00674317047772102	"Arl2bp"	"ADP-ribosylation factor-like 2 binding protein"
"ENSMUSG00000031778"	0.254080207501678	0.0348074858957108	-0.130287675473937	0.685897969919872	0.239175776426562	0.102791640687028	0.362968308454302	0.00041196796736052	"Cx3cl1"	"chemokine (C-X3-C motif) ligand 1"
"ENSMUSG00000031780"	-0.300057168186662	0.828361149917969	0.725796014267708	0.782140363117758	-0.438712071988261	0.809540284977783	-0.0129732259072155	0.992794920004003	"Ccl17"	"chemokine (C-C motif) ligand 17"
"ENSMUSG00000031781"	0.0805236437322125	0.415186478419627	-0.0278437920474728	0.939187922542471	-0.063912140987963	0.645955480874944	-0.0112322893032233	0.926403522940906	"Ciapin1"	"cytokine induced apoptosis inhibitor 1"
"ENSMUSG00000031782"	0.0268634694268328	0.895801557918526	0.0557935328698414	0.902893150879608	-0.118567604064112	0.513788120764986	-0.0359106017674382	0.818179182506837	"Coq9"	"coenzyme Q9 homolog (yeast)"
"ENSMUSG00000031783"	-0.17052341299649	0.532006698815098	0.0221010175490715	0.98238512557471	0.182581458678475	0.606424836258335	0.0341590632310569	0.915572731200773	"Polr2c"	"polymerase (RNA) II (DNA directed) polypeptide C"
"ENSMUSG00000031785"	0.228294057619762	0.0617572298010171	-0.0781121190022299	0.851049572705225	0.0680764136445935	0.773799841759312	0.218258352262126	0.0532665811827533	"Adgrg1"	"adhesion G protein-coupled receptor G1"
"ENSMUSG00000031786"	0.171378868580847	0.76884099118664	0.328233150090421	0.776503103245157	-0.18960768625747	0.815380138074953	0.310004332413797	0.463211040439329	"Drc7"	"dynein regulatory complex subunit 7"
"ENSMUSG00000031787"	-0.0511436584822531	0.824675514523422	0.0482860662618879	0.937461444094023	-0.100937362647833	0.679710165181816	-0.103794954868198	0.515100381420861	"Katnb1"	"katanin p80 (WD40-containing) subunit B 1"
"ENSMUSG00000031788"	0.0757741024710914	0.70590668223649	-0.00895850548126498	0.98926298020821	-0.01245442418351	0.97198519627604	0.0543611728063164	0.75150239531721	"Kifc3"	"kinesin family member C3"
"ENSMUSG00000031789"	0.393218119132698	0.6161351396199	0.745693560389479	0.628091597248026	-0.497386021114349	0.677792546135507	0.641525658407827	0.302682050343378	"Cngb1"	"cyclic nucleotide gated channel beta 1"
"ENSMUSG00000031790"	0.499197278102619	0.00654939203216483	0.0128120774592132	0.989870664893209	0.107600178043311	0.793144973946144	0.619609533605143	0.000224075431724726	"Mmp15"	"matrix metallopeptidase 15"
"ENSMUSG00000031791"	0.0839380707630469	0.370939670445111	0.0138304611168003	0.968995869478505	0.0279470671050534	0.876134152140363	0.125715598984901	0.0972920861742418	"Tmem38a"	"transmembrane protein 38A"
"ENSMUSG00000031792"	-0.369204538020938	0.21759971787641	0.208821869764236	0.798953999424964	0.15547377793457	0.773799841759312	-0.0049088903221322	0.992108209120297	"Usb1"	"U6 snRNA biogenesis 1"
"ENSMUSG00000031796"	-0.0322986018001191	0.889844941612515	0.00717584009121954	0.990626881667461	0.180317540616562	0.361933829835399	0.155194778907663	0.273398495203562	"Cfap20"	"cilia and flagella associated protein 20"
"ENSMUSG00000031799"	0.339844304277404	0.0676376853332061	-0.039870403515783	0.963240345137602	-0.137900104139272	0.673669034029154	0.16207379662235	0.418629834195943	"Tpm4"	"tropomyosin 4"
"ENSMUSG00000031803"	-0.289298389310973	0.723956249951341	-0.0340581010993179	0.98926298020821	-0.24710497790944	0.805447970277592	-0.570461468319731	0.301012351545711	"B3gnt3"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
"ENSMUSG00000031805"	0.338056319920611	0.196408044859715	0.0648094582761481	0.952824019435718	-0.231690720038251	0.564743920999537	0.171175058158508	0.537549512067302	"Jak3"	"Janus kinase 3"
"ENSMUSG00000031807"	0.160822584831189	0.562190901432648	0.109807468705054	0.887733845657328	-0.213764839827521	0.52097556008426	0.0568652137087221	0.844078970472538	"Pgls"	"6-phosphogluconolactonase"
"ENSMUSG00000031808"	-0.0674045067349938	0.654905140737929	0.0338322175731028	0.944066246090858	0.0257084786740435	0.916864073925201	-0.00786381048784751	0.964197374115266	"Slc27a1"	"solute carrier family 27 (fatty acid transporter), member 1"
"ENSMUSG00000031812"	0.0932090709275037	0.469425801451544	-0.0783450182487248	0.804850484335653	0.133598763235542	0.365732379888768	0.148462815914321	0.133552721143302	"Map1lc3b"	"microtubule-associated protein 1 light chain 3 beta"
"ENSMUSG00000031813"	-0.146415964369947	0.590936936823509	0.0704666468341824	0.933120263366144	-0.144680087348078	0.678305684886588	-0.220629404883843	0.288906274674807	"Mvb12a"	"multivesicular body subunit 12A"
"ENSMUSG00000031816"	0.0485605753830572	0.850339891660411	0.0306390979289951	0.965200777943271	0.0475990850798969	0.894131153328317	0.126798758391949	0.464435305902261	"Mthfsd"	"methenyltetrahydrofolate synthetase domain containing"
"ENSMUSG00000031818"	0.163677907327789	0.0326563173875138	-0.0659613375517018	0.784351262585084	-0.0302661937266007	0.862602382043563	0.0674503760494862	0.436175767355325	"Cox4i1"	"cytochrome c oxidase subunit IV isoform 1"
"ENSMUSG00000031819"	0.0263092558298156	0.88961299902115	-0.0415127337921027	0.924586783259232	-0.101189769793707	0.557187524911668	-0.116393247755994	0.299435958506627	"Emc8"	"ER membrane protein complex subunit 8"
"ENSMUSG00000031820"	-0.0809306394238006	0.528213328914701	0.125024987668853	0.558305139535869	-0.0338403980250416	0.883784877255377	0.0102539502200105	0.947876801798234	"Babam1"	"BRISC and BRCA1 A complex member 1"
"ENSMUSG00000031821"	0.923229473983451	0.326582088599738	-0.370592819019313	0.91109227895045	0.254150476071354	0.895610500394151	0.806787131035492	0.348011085300555	"Gins2"	"GINS complex subunit 2 (Psf2 homolog)"
"ENSMUSG00000031822"	-0.0189561044543973	0.964798985425178	-0.144064372218929	0.842882434842901	0.197681183187804	0.572133653165717	0.0346607065144771	0.914473702497636	"Gse1"	"genetic suppressor element 1"
"ENSMUSG00000031823"	0.115271801617398	0.443456768172769	0.0168002529805734	0.977336116513315	-0.00819485945609284	0.982365263714647	0.123877195141878	0.339604453073528	"Zdhhc7"	"zinc finger, DHHC domain containing 7"
"ENSMUSG00000031824"	-0.100569731709274	0.158068893426825	0.0482480578552136	0.824127838804867	-0.075176207786092	0.45304993193498	-0.127497881640152	0.0343757544790236	"6430548M08Rik"	"RIKEN cDNA 6430548M08 gene"
"ENSMUSG00000031825"	0.440248532659106	0.315832553521149	-0.0774506830675651	0.965200777943271	-0.0525712544485354	0.957277975687309	0.310226595143006	0.464527363082054	"Crispld2"	"cysteine-rich secretory protein LCCL domain containing 2"
"ENSMUSG00000031826"	-0.0269246672576871	0.862136312628748	-0.0503212508450759	0.876068168952202	0.0560587439119235	0.740126028477537	-0.0211871741908395	0.87210843518245	"Usp10"	"ubiquitin specific peptidase 10"
"ENSMUSG00000031827"	0.0498257047569037	0.779655566653969	-0.0814991169961545	0.823553546948059	-0.0403217282774253	0.870118965726036	-0.0719951405166761	0.5855568921194	"Cotl1"	"coactosin-like 1 (Dictyostelium)"
"ENSMUSG00000031828"	-0.143836430352523	0.717666491506414	-0.0845149647230615	0.941805492294196	-0.0978902279162775	0.861697971762053	-0.326241622991862	0.217474195617323	"Klhl36"	"kelch-like 36"
"ENSMUSG00000031832"	0.0524549081177908	0.897438132034282	0.17708521258499	0.812605904487252	-0.053124738522495	0.924152271489648	0.176415382180285	0.511397631828578	"Taf1c"	"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, C"
"ENSMUSG00000031833"	0.159264310225071	0.143295492373206	-0.222660346740337	0.121259522156325	0.089362434962751	0.59289303824575	0.0259663984474848	0.855530375720744	"Mast3"	"microtubule associated serine/threonine kinase 3"
"ENSMUSG00000031834"	-0.0338882089107669	0.844911272802255	0.0549283821895076	0.884605707487228	0.00170006769375157	0.996046179934911	0.0227402409724923	0.879030151792539	"Pik3r2"	"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 2 (p85 beta)"
"ENSMUSG00000031835"	-0.0511635043625767	0.716546966743761	-0.0416897601129443	0.910990365855719	-0.0779547200145763	0.611091863507801	-0.170807984490097	0.0455210103344991	"Mbtps1"	"membrane-bound transcription factor peptidase, site 1"
"ENSMUSG00000031837"	0.0243050180867403	0.922519920058063	-0.0914969335489135	0.833628696962863	0.0439681351869141	0.88506443831794	-0.023223780275259	0.905939502357859	"Necab2"	"N-terminal EF-hand calcium binding protein 2"
"ENSMUSG00000031838"	-0.364568926570289	0.524437124457823	0.0901071472460906	0.963240345137602	0.0659190523029717	0.951500243092202	-0.208542727021227	0.715677866865337	"Ifi30"	"interferon gamma inducible protein 30"
"ENSMUSG00000031839"	0.142382437923476	0.0726326437195031	-0.0158696113979919	0.965200777943271	0.0808230917865103	0.514016151337908	0.207335918311994	0.00211226473310204	"Hsbp1"	"heat shock factor binding protein 1"
"ENSMUSG00000031840"	-0.131124657868847	0.101511680349078	0.00698850660837102	0.985788423555236	0.031240127962666	0.850850333477923	-0.0928960232978096	0.238087677374309	"Rab3a"	"RAB3A, member RAS oncogene family"
"ENSMUSG00000031841"	-0.128234661567013	0.230669151994788	0.235244336891707	0.0740946429053913	0.0276074163436987	0.903882127021054	0.134617091668394	0.167082853874002	"Cdh13"	"cadherin 13"
"ENSMUSG00000031842"	0.0465880412405272	0.933945062351534	0.124447475510659	0.920069899630777	-0.346938360808553	0.460123087299927	-0.175902844057367	0.630332013349298	"Pde4c"	"phosphodiesterase 4C, cAMP specific"
"ENSMUSG00000031843"	0.312307381853086	0.382221564624784	-0.143941081495771	0.902548722426273	-0.205133148585413	0.69471089473454	-0.0367668482280976	0.93300871372824	"Mphosph6"	"M phase phosphoprotein 6"
"ENSMUSG00000031847"	-0.0527070972981147	0.89322061483446	0.15617795677339	0.831672738284725	0.0772716224229953	0.88506443831794	0.180742481898271	0.496699860331965	"1700030J22Rik"	"RIKEN cDNA 1700030J22 gene"
"ENSMUSG00000031848"	0.0271256078761772	0.933945062351534	-0.010809819073524	0.98995111111697	0.253990492698908	0.327277851304508	0.270306281501561	0.130372147209074	"Lsm4"	"LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)"
"ENSMUSG00000031851"	0.011467999426716	0.9729302272953	0.0259146793944897	0.975276940202515	-0.0998107142362256	0.773799841759312	-0.0624280354150199	0.792301335704063	"Ntpcr"	"nucleoside-triphosphatase, cancer-related"
"ENSMUSG00000031853"	-0.587096967271392	0.200309540074184	0.243724785346076	0.8656181085092	-0.39072763368514	0.541205904333763	-0.734099815610456	0.0575681134485302	"BC021891"	"cDNA sequence BC021891"
"ENSMUSG00000031858"	0.0710706232365659	0.591055641918731	-0.0323276037952841	0.941805492294196	-0.0570448612932096	0.750871566464564	-0.0183018418519279	0.896181262012632	"Mau2"	"MAU2 chromatid cohesion factor homolog (C. elegans)"
"ENSMUSG00000031860"	-0.216192119180745	0.538507493460021	0.363635028683929	0.530127574324498	0.0130176682963013	0.989115556223216	0.160460577799485	0.637137925498655	"Pbx4"	"pre B cell leukemia homeobox 4"
"ENSMUSG00000031861"	0.200760880399193	0.76347053982022	-0.0740569799115036	0.969450346652506	0.243263524621232	0.784808257194391	0.369967425108921	0.459985759259698	"Lpar2"	"lysophosphatidic acid receptor 2"
"ENSMUSG00000031862"	0.0111899526179606	0.957435075698639	0.0109017108297067	0.983183199042127	-0.0734381906161141	0.710804791091704	-0.0513465271684468	0.707006048229403	"Atp13a1"	"ATPase type 13A1"
"ENSMUSG00000031864"	0.00743818879836462	0.970204293755842	0.02753855285482	0.951473803804889	0.131249401163224	0.399023772358347	0.166226142816409	0.0997833185460267	"Ints10"	"integrator complex subunit 10"
"ENSMUSG00000031865"	-0.111754757372281	0.159372291538011	0.0433324114769506	0.870774692317707	-0.0388903232214226	0.786297307135565	-0.107312669116753	0.132668816177014	"Dctn1"	"dynactin 1"
"ENSMUSG00000031870"	-0.333258963324877	0.00382687974227469	0.0223621031376988	0.968190277646172	-0.0240276567127757	0.937180640215328	-0.334924516899954	0.00233032545395257	"Pgr"	"progesterone receptor"
"ENSMUSG00000031871"	0.417196935643296	0.00787980803516527	0.00155331933668463	0.997852013525052	-0.1747782615334	0.529645425773874	0.24397199344658	0.142196731786217	"Cdh5"	"cadherin 5"
"ENSMUSG00000031872"	0.174363393026837	0.583046412846705	-0.162128452596212	0.831672738284725	0.106987969047107	0.824984930677506	0.119222909477732	0.678461974230345	"Bean1"	"brain expressed, associated with Nedd4, 1"
"ENSMUSG00000031875"	0.257585516791033	0.364621896806908	-0.0469343243030208	0.965200777943271	-0.045078281795858	0.939910861971368	0.165572910692154	0.554621138999364	"Cmtm3"	"CKLF-like MARVEL transmembrane domain containing 3"
"ENSMUSG00000031878"	-0.184309608280848	0.097748025834561	0.0132673594096331	0.980067538137587	0.00887219770380107	0.975692903320284	-0.162170051167414	0.126025741258309	"Nae1"	"NEDD8 activating enzyme E1 subunit 1"
"ENSMUSG00000031879"	0.168852475868379	0.524437124457823	-0.144624889675865	0.829844907467166	0.264131304915654	0.393320323320469	0.288358891108167	0.165828101529915	"Fam96b"	"family with sequence similarity 96, member B"
"ENSMUSG00000031880"	-0.742667824203607	0.134937351766408	0.718852355574034	0.436354310300848	-0.343132626635241	0.703706187798262	-0.366948095264814	0.529300565208875	"Rrad"	"Ras-related associated with diabetes"
"ENSMUSG00000031883"	-0.0204868779800628	0.949385623949927	-0.013133705832315	0.987293746484533	0.105888899430748	0.745929332221278	0.0722683156183705	0.749062148204477	"Car7"	"carbonic anhydrase 7"
"ENSMUSG00000031885"	0.15699517131853	0.251458617667997	-0.046022517098468	0.926539760345923	0.0347109108265118	0.904030892972533	0.145683565046574	0.251274664713726	"Cbfb"	"core binding factor beta"
"ENSMUSG00000031887"	0.121781716515802	0.774322560641639	-0.0334036938891274	0.980067538137587	0.0763237366350136	0.906085165449107	0.164701759261688	0.621853661494385	"Tradd"	"tumor necrosis factor receptor type 1-associated DEATH domain protein"
"ENSMUSG00000031889"	-0.0816686328096664	0.641375012891407	0.098633708383002	0.796218765790125	-0.0618975144915757	0.808794242083871	-0.04493243891824	0.786204358973233	"D230025D16Rik"	"RIKEN cDNA D230025D16 gene"
"ENSMUSG00000031893"	-0.150765502663155	0.896286477017629	-0.0108172397440018	0.995344579161193	0.772784877730695	0.50258896712491	0.611202135323538	0.480193237502953	"Tsnaxip1"	"translin-associated factor X (Tsnax) interacting protein 1"
"ENSMUSG00000031896"	0.366938744035884	0.737064960402132	-0.622718048038241	0.744793339575079	0.34075958473746	0.800847300044183	0.0849802807351026	0.936391729713683	"Ctrl"	"chymotrypsin-like"
"ENSMUSG00000031897"	0.0852257335247402	0.646472913511608	0.0397728475262215	0.947162448272548	-0.164774653292007	0.401957228312232	-0.0397760722410449	0.823135066339735	"Psmb10"	"proteasome (prosome, macropain) subunit, beta type 10"
"ENSMUSG00000031901"	-0.084630005943049	0.783471289356054	0.0932375189270865	0.90154274372579	-0.136984719368658	0.692793596310087	-0.12837720638462	0.57808176166018	"Dus2"	"dihydrouridine synthase 2"
"ENSMUSG00000031902"	0.0312041864042502	0.901511035457932	0.00533234118563958	0.99278476973434	-0.0343740633439835	0.918222773221506	0.00216246424590624	0.992794920004003	"Nfatc3"	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3"
"ENSMUSG00000031903"	0.0772980568966735	0.702236641503584	-0.185769911931053	0.507459237528537	0.0669986334326396	0.801994281696368	-0.0414732216017397	0.820582994607447	"Pla2g15"	"phospholipase A2, group XV"
"ENSMUSG00000031904"	-0.0903916247722484	0.609957512226509	0.0092667753737557	0.988680198760522	0.062163494468518	0.815380138074953	-0.0189613549299747	0.92294125688623	"Slc7a6"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 6"
"ENSMUSG00000031906"	0.090330329912778	0.421435043368222	0.0388111872133035	0.916041883920508	0.0509602746440987	0.776826310829019	0.18010179177018	0.0316943443331148	"Smpd3"	"sphingomyelin phosphodiesterase 3, neutral"
"ENSMUSG00000031907"	-0.578942298970244	0.210502850509693	0.0217252312654244	0.990626881667461	-0.273595437915644	0.687565591323018	-0.830812505620463	0.0268441595877236	"Zfp90"	"zinc finger protein 90"
"ENSMUSG00000031910"	-0.0834186001468376	0.861294297460381	0.168339788879597	0.866027646671764	-0.0824568828896254	0.902426207299878	0.00246430584313357	0.996207199893365	"Has3"	"hyaluronan synthase 3"
