"Genes"	"logFC: 6M HET vs 2M HET"	"FDR: 6M HET vs 2M HET"	"logFC: 18M HET vs 6M HET"	"FDR: 18M HET vs 6M HET"	"logFC: 24M HET vs 18M HET"	"FDR: 24M HET vs 18M HET"	"logFC: 24M HET vs 2M HET"	"FDR: 24M HET vs 2M HET"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000030207"	-0.0575696707760855	0.621000101028529	-0.0230591553065625	0.917633656684192	-0.0253172707779166	0.82771460810752	-0.105946096860565	0.118750490714483	"8430419L09Rik"	"RIKEN cDNA 8430419L09 gene"
"ENSMUSG00000030208"	0.442269557395389	0.498283500585088	-0.495447243695142	0.547652416385568	-0.170529131250767	0.789468800752241	-0.22370681755052	0.642290845709689	"Emp1"	"epithelial membrane protein 1"
"ENSMUSG00000030209"	-0.0206798825878754	0.956452807741971	0.128482390426246	0.722814741346803	0.132058462868256	0.529695057412445	0.239860970706627	0.106092744050408	"Grin2b"	"glutamate receptor, ionotropic, NMDA2B (epsilon 2)"
"ENSMUSG00000030213"	-0.0693095996702082	0.727786756900525	0.121974778921971	0.57107571040381	-0.014159417022656	0.947250937330795	0.0385057622291071	0.784818117478632	"Atf7ip"	"activating transcription factor 7 interacting protein"
"ENSMUSG00000030216"	-0.00352025706587567	0.989257875396301	-0.00748056688112622	0.984403487088318	-0.129751704983619	0.212960937730999	-0.140752528930621	0.0994252571291075	"Wbp11"	"WW domain binding protein 11"
"ENSMUSG00000030218"	0.37519561735365	0.141372597232978	-0.10362640924616	0.867174663562458	-0.435663248714981	0.0533128394162076	-0.164094040607491	0.46840596894897	"Mgp"	"matrix Gla protein"
"ENSMUSG00000030220"	0.31738092528195	0.309630319085611	-0.401052305232606	0.230179613844957	-0.0833236219396481	0.816929955514321	-0.166995001890304	0.501356114536963	"Arhgdib"	"Rho, GDP dissociation inhibitor (GDI) beta"
"ENSMUSG00000030222"	-0.0980473289779496	0.694294075759158	0.16088606208061	0.555204140753629	-0.0662538566081697	0.779788723568923	-0.00341512350550948	0.988035752183384	"Rerg"	"RAS-like, estrogen-regulated, growth-inhibitor"
"ENSMUSG00000030223"	0.146027287144631	0.493350509681344	0.149252304666107	0.617174469601411	0.226880114540978	0.185219392600363	0.522159706351717	1.32747915089348e-05	"Ptpro"	"protein tyrosine phosphatase, receptor type, O"
"ENSMUSG00000030224"	0.0421151538809763	0.784193472071069	-0.00575541857655835	0.98727827776215	0.0230490405950246	0.865038662613722	0.0594087758994426	0.495372713201416	"Strap"	"serine/threonine kinase receptor associated protein"
"ENSMUSG00000030225"	0.312713016052519	0.711641643937819	-0.320977163522818	0.786232316726454	-0.332815209463021	0.585126091694151	-0.341079356933321	0.484541849409771	"Dera"	"2-deoxyribose-5-phosphate aldolase homolog (C. elegans)"
"ENSMUSG00000030226"	-0.135765909506638	0.213757090950667	0.166815856584889	0.157297793736189	0.067131811252053	0.584291572174992	0.0981817583303044	0.277446788836943	"Lmo3"	"LIM domain only 3"
"ENSMUSG00000030230"	-0.205879771726629	0.844087959848189	0.35281748636625	0.77591272267347	0.330262296225861	0.699004212753403	0.477200010865482	0.434767443789709	"Plcz1"	"phospholipase C, zeta 1"
"ENSMUSG00000030231"	-0.104158147226559	0.510182907256158	0.119721517939689	0.551053875969269	-0.138742037994517	0.26819622118203	-0.123178667281388	0.246152657197563	"Plekha5"	"pleckstrin homology domain containing, family A member 5"
"ENSMUSG00000030232"	-0.00672817910102197	0.980269013861177	-0.0855297639516485	0.677671694809863	0.161382551727792	0.132990072165812	0.0691246086751219	0.522056871355274	"Aebp2"	"AE binding protein 2"
"ENSMUSG00000030235"	0.385581530067442	0.000136608255824779	0.0349038092536404	0.92634776489285	0.131794805490113	0.361397420059872	0.552280144811195	6.15876751710716e-10	"Slco1c1"	"solute carrier organic anion transporter family, member 1c1"
"ENSMUSG00000030237"	0.263723739859719	0.116264343838223	0.229721166453857	0.311152587372024	-0.338684064561906	0.0243895048253552	0.15476084175167	0.293987635855367	"Slco1a4"	"solute carrier organic anion transporter family, member 1a4"
"ENSMUSG00000030243"	-0.027351346712392	0.941058569644321	0.0858896054047867	0.837160176646797	0.00931933424529509	0.975071924768896	0.0678575929376898	0.735079741846175	"Recql"	"RecQ protein-like"
"ENSMUSG00000030245"	-0.186263871078833	0.116317085705888	0.17934902425926	0.216902797500496	-0.0433611188461132	0.795365782017035	-0.050275965665686	0.694813178533772	"Golt1b"	"golgi transport 1 homolog B (S. cerevisiae)"
"ENSMUSG00000030246"	-0.0605413216819526	0.642645788252231	0.0289875372188184	0.90312047942423	-0.0658920354288772	0.531055738326042	-0.0974458198920113	0.210575317130686	"Ldhb"	"lactate dehydrogenase B"
"ENSMUSG00000030247"	0.35914910624008	0.321572670669948	-0.124205123566535	0.877432792388835	-0.0701904458511289	0.883016589639563	0.164753536822416	0.59688054901337	"Kcnj8"	"potassium inwardly-rectifying channel, subfamily J, member 8"
"ENSMUSG00000030249"	0.445634865193714	0.0659429640355451	-0.207276306685067	0.663380875404146	-0.0317087447063442	0.93892608455769	0.206649813802304	0.36582554052806	"Abcc9"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9"
"ENSMUSG00000030254"	-0.430083695863228	0.0887051126718563	0.489362490233447	0.0710825019438133	-0.485025364370422	0.0428649437371859	-0.425746570000203	0.0402061613007395	"Rad18"	"RAD18 E3 ubiquitin protein ligase"
"ENSMUSG00000030255"	0.0133092918902838	0.976869702974208	-0.0667225193658227	0.888017678073814	-0.218820678259857	0.231523895159332	-0.272233905735396	0.0639632332240737	"Sspn"	"sarcospan"
"ENSMUSG00000030256"	-0.410144897119949	0.0292351693160626	0.17556114621718	0.641181309631051	-0.212423626828655	0.330331856809595	-0.447007377731424	0.00429615216154444	"Bhlhe41"	"basic helix-loop-helix family, member e41"
"ENSMUSG00000030257"	-0.0408905229481684	0.693579902255981	-0.0792213684125862	0.440817208982017	0.10593115314441	0.102574124076048	-0.0141807382163447	0.856268994691575	"Srgap3"	"SLIT-ROBO Rho GTPase activating protein 3"
"ENSMUSG00000030259"	0.109231647642008	0.537216006460509	-0.0569607443832005	0.860132879429207	-0.0195857445641359	0.926997003524491	0.0326851586946717	0.829723380236639	"Rassf8"	"Ras association (RalGDS/AF-6) domain family (N-terminal) member 8"
"ENSMUSG00000030263"	0.392083892067153	0.596639547114117	-0.452873193809957	0.636620740606961	-0.138475854790908	0.846954632203701	-0.199265156533713	0.709355874608443	"Lrmp"	"lymphoid-restricted membrane protein"
"ENSMUSG00000030264"	0.0394548700037717	0.903000474420889	-0.0262265385112204	0.962704256316198	0.00915981951996135	0.973547186416758	0.0223881510125126	0.909787983552957	"Thumpd3"	"THUMP domain containing 3"
"ENSMUSG00000030265"	-0.0337940025036309	0.858548168611662	0.0382680847963307	0.882879909766128	-0.0302375338130714	0.835960879816349	-0.0257634515203716	0.824289652888713	"Kras"	"v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog"
"ENSMUSG00000030268"	-0.214935873963936	0.0939443412144479	0.0863581711153769	0.739481097461378	-0.0978500502878345	0.510388147722738	-0.226427753136393	0.025868715411606	"Bcat1"	"branched chain aminotransferase 1, cytosolic"
"ENSMUSG00000030269"	0.0574091937841432	0.845787461140997	0.0505122584535368	0.910073518184912	-0.0177710916733259	0.949870571029908	0.0901503605643541	0.589569331425188	"Mtmr14"	"myotubularin related protein 14"
"ENSMUSG00000030270"	-0.164524789393417	0.325721215950285	0.0551038756424257	0.878003892731859	0.0642658654941226	0.738507809280661	-0.0451550482568687	0.778527441499802	"Cpne9"	"copine family member IX"
"ENSMUSG00000030271"	-0.106072380305689	0.833542923164252	0.146552589726977	0.820078977840943	-0.14106232937392	0.705302881058659	-0.100582119952632	0.749911484081701	"Ogg1"	"8-oxoguanine DNA-glycosylase 1"
"ENSMUSG00000030272"	0.0216613932299987	0.925997915332649	-0.0927924727755914	0.659295961148064	0.0590627564621335	0.684917994819642	-0.0120683230834592	0.929011380456423	"Camk1"	"calcium/calmodulin-dependent protein kinase I"
"ENSMUSG00000030275"	-0.0404011922413276	0.719184937274238	0.0100663891051036	0.967087053205171	0.113821684690218	0.101274269180374	0.0834868815539935	0.177488100318981	"Etnk1"	"ethanolamine kinase 1"
"ENSMUSG00000030276"	0.00248473517764196	0.995470085828661	0.0844736136868657	0.860688548815424	-0.15812960442823	0.487354295366916	-0.0711712555637219	0.742836685062949	"Ttll3"	"tubulin tyrosine ligase-like family, member 3"
"ENSMUSG00000030279"	0.0253519298436628	0.919773836365589	-0.0470740073471035	0.880776698455067	0.226841807480529	0.0493879788143258	0.205119729977089	0.0393312117719606	"C2cd5"	"C2 calcium-dependent domain containing 5"
"ENSMUSG00000030281"	0.159498687442895	0.791812372145185	-0.071133784474469	0.947888615381705	-0.0344056507924892	0.954115353792592	0.0539592521759366	0.897411425499564	"Il17rc"	"interleukin 17 receptor C"
"ENSMUSG00000030282"	-0.0786798478138147	0.558206444791023	0.0717887801399286	0.711864857135873	-0.0814191947714286	0.4690960101886	-0.0883102624453147	0.32769754410314	"Cmas"	"cytidine monophospho-N-acetylneuraminic acid synthetase"
"ENSMUSG00000030283"	-0.254187618382605	0.0113523305497417	0.149943271899172	0.332441070622807	-0.0856888544674355	0.521749638195511	-0.189933200950868	0.0399707025803357	"St8sia1"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"ENSMUSG00000030284"	0.0682806735409431	0.677425429942784	0.0116470879257354	0.974555069846218	0.26532873551429	0.00676630770231901	0.345256496980969	1.67723047163761e-05	"Creld1"	"cysteine-rich with EGF-like domains 1"
"ENSMUSG00000030286"	0.205788842237772	0.0311117057772111	-0.018356635901822	0.958763600108096	-0.0414489995488874	0.779176375180737	0.145983206787063	0.0932275178377098	"Emc3"	"ER membrane protein complex subunit 3"
"ENSMUSG00000030287"	0.367575598345718	0.000394500225990431	-0.0901030352057926	0.737314192998656	-0.221937270507335	0.0717503238281247	0.055535292632591	0.67861415724539	"Itpr2"	"inositol 1,4,5-triphosphate receptor 2"
"ENSMUSG00000030291"	0.0695765599013474	0.84346425638663	0.0349460335793592	0.956298941827438	-0.036445435372346	0.90494073363291	0.0680771581083606	0.751533046177901	"Med21"	"mediator complex subunit 21"
"ENSMUSG00000030298"	0.201984025646949	0.14646292480813	-0.0530139947115736	0.87670256026684	-0.0275744325674531	0.896091767256335	0.121395598367922	0.318060607990683	"Sec13"	"SEC13 homolog (S. cerevisiae)"
"ENSMUSG00000030301"	0.020981132039831	0.942147505521181	-0.0599140407421003	0.860132879429207	0.0510642017745718	0.795792762194799	0.0121312930723025	0.944288645091745	"Ccdc91"	"coiled-coil domain containing 91"
"ENSMUSG00000030302"	0.139330621643278	0.100776197684965	-0.00631484499898785	0.983880872079208	0.0901213501809169	0.315855454163397	0.223137126825207	0.000295611707338334	"Atp2b2"	"ATPase, Ca++ transporting, plasma membrane 2"
"ENSMUSG00000030303"	0.025740804962737	0.925274895374785	0.0511526631353989	0.881745844718168	0.149215317949447	0.309823908109116	0.226108786047583	0.0413767849531086	"Far2"	"fatty acyl CoA reductase 2"
"ENSMUSG00000030304"	-0.013699233671705	0.959265430766168	0.177424071918153	0.272517805544787	0.00834511726399185	0.969163903852179	0.17206995551044	0.103771416989638	"Ergic2"	"ERGIC and golgi 2"
"ENSMUSG00000030306"	-0.140055699780159	0.194552687377909	0.138246821806234	0.301388746934017	0.0942244952632975	0.401682480600774	0.0924156172893723	0.315823719979629	"Tmtc1"	"transmembrane and tetratricopeptide repeat containing 1"
"ENSMUSG00000030307"	0.116619910399614	0.329319301325813	0.0377325106967115	0.88743337464828	-0.0529072312363597	0.687129235973696	0.101445189859966	0.257766202141097	"Slc6a11"	"solute carrier family 6 (neurotransmitter transporter, GABA), member 11"
"ENSMUSG00000030309"	-0.140813800015869	0.599111322092761	-0.0892575067889501	0.836866682730978	0.0993689304539387	0.682674448110489	-0.130702376350881	0.48311703530463	"Caprin2"	"caprin family member 2"
"ENSMUSG00000030310"	0.0666252839807149	0.506682187279333	-0.0282080495225545	0.88743337464828	-0.170271557807659	0.0104993106925942	-0.131854323349499	0.027436724928955	"Slc6a1"	"solute carrier family 6 (neurotransmitter transporter, GABA), member 1"
"ENSMUSG00000030313"	-0.153269140648422	0.195894213508224	0.0900549225985405	0.660461377225239	0.00966474262678435	0.95885154718239	-0.0535494754230968	0.642286683371178	"Dennd5b"	"DENN/MADD domain containing 5B"
"ENSMUSG00000030314"	0.0350933620026055	0.89794322240145	0.00551886950479499	0.991303442644367	0.00184026264934392	0.993432509686608	0.0424524941567444	0.790201571088036	"Atg7"	"autophagy related 7"
"ENSMUSG00000030315"	0.179670977976294	0.457373531364128	-0.177575992284167	0.594278980619166	0.322658827775658	0.0793812542651701	0.324753813467785	0.0354625314244435	"Vgll4"	"vestigial like 4 (Drosophila)"
"ENSMUSG00000030316"	-0.310465623518949	0.346756541572332	0.179196173125882	0.74850154589644	-0.308847179350048	0.275854606705109	-0.440116629743114	0.0486412507088219	"Tamm41"	"TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)"
"ENSMUSG00000030317"	0.355634116035224	0.0102406390061076	-0.061051655007544	0.882879909766128	-0.211775372627041	0.185219392600363	0.0828070884006384	0.599457471433861	"Timp4"	"tissue inhibitor of metalloproteinase 4"
"ENSMUSG00000030319"	0.0229983819817539	0.979605965545975	0.0861017059503751	0.936137586369853	0.195870688463996	0.695950022832757	0.304970776396125	0.391292047591614	"Cand2"	"cullin-associated and neddylation-dissociated 2 (putative)"
"ENSMUSG00000030321"	0.0142426706543547	0.982536055615877	0.124139562889294	0.840372804507218	0.277874315110423	0.361196940931457	0.416256548654071	0.0667171058145942	"Efcab12"	"EF-hand calcium binding domain 12"
"ENSMUSG00000030322"	-0.270392550748432	0.306099720909455	-0.0173268408700906	0.982801861538425	-0.0898716164174875	0.767735126509242	-0.37759100803601	0.0388395128668967	"Mbd4"	"methyl-CpG binding domain protein 4"
"ENSMUSG00000030323"	-0.0126630184889044	0.966927070839171	0.0238641031601163	0.955707812893454	0.0410263184504197	0.828543335394178	0.0522274031216316	0.714789593523356	"Ift122"	"intraflagellar transport 122"
"ENSMUSG00000030327"	-0.0737877966231554	0.493688513848124	0.0253054594487413	0.91151464549702	0.0785826493377528	0.388137160481036	0.0301003121633387	0.740646032053263	"Necap1"	"NECAP endocytosis associated 1"
"ENSMUSG00000030329"	-0.0263669307253521	0.889194077599031	-0.0376721585256652	0.882663850019623	0.0289170956903659	0.838928079207055	-0.0351219935606515	0.746116040644217	"Pianp"	"PILR alpha associated neural protein"
"ENSMUSG00000030330"	0.22376248885952	0.102381480306533	-0.124725719824799	0.612353651615236	0.0469914045249351	0.809319153767452	0.146028173559656	0.22304812133883	"Ing4"	"inhibitor of growth family, member 4"
"ENSMUSG00000030335"	-0.0511985811217183	0.888513420037027	-0.0128760900829312	0.987031872124699	0.0273052466425362	0.929173893410791	-0.0367694245621133	0.87011329941609	"Mrpl51"	"mitochondrial ribosomal protein L51"
"ENSMUSG00000030337"	-0.268983881168884	0.0178964058175186	0.078810350799875	0.770054056949293	-0.172790197454874	0.168879238993517	-0.362963727823883	6.5650242184009e-05	"Vamp1"	"vesicle-associated membrane protein 1"
"ENSMUSG00000030339"	0.195667991044034	0.633628485713074	-0.412766710569998	0.241809534784749	-0.32588875960434	0.212275530287461	-0.542987479130304	0.00762750325018709	"Ltbr"	"lymphotoxin B receptor"
"ENSMUSG00000030340"	-0.296947618601291	0.530353436451278	-0.106096678412917	0.908097052282721	-0.187896253487465	0.651812220064726	-0.590940550501673	0.0323949853896055	"Scnn1a"	"sodium channel, nonvoltage-gated 1 alpha"
"ENSMUSG00000030341"	0.399174220159365	0.114188535748145	-0.609162394079264	0.00429701514102353	-0.544253358886701	0.00383847794639826	-0.7542415328066	1.61470572629662e-06	"Tnfrsf1a"	"tumor necrosis factor receptor superfamily, member 1a"
"ENSMUSG00000030342"	0.274580394059369	0.0423150783744451	-0.455782114199914	4.67531868356323e-05	-0.282320969542221	0.0210722881892745	-0.463522689682766	1.99648841898742e-06	"Cd9"	"CD9 antigen"
"ENSMUSG00000030346"	-0.201143356494498	0.868226458479445	0.138516428426539	0.942121184443216	-0.401735436955494	0.594719547702829	-0.464362365023453	0.430495730204871	"Rad51ap1"	"RAD51 associated protein 1"
"ENSMUSG00000030347"	-0.0889445923179422	0.715734963351085	0.0265838545187027	0.96025027831227	0.100521943887821	0.60580263967533	0.0381612060885811	0.834286524100894	"D6Wsu163e"	"DNA segment, Chr 6, Wayne State University 163, expressed"
"ENSMUSG00000030350"	0.169181084670762	0.113051511846491	0.179252091459422	0.158958205175582	-0.0397281907736058	0.797009630575797	0.308704985356578	7.32863788051165e-05	"Prmt8"	"protein arginine N-methyltransferase 8"
"ENSMUSG00000030351"	0.494851890165342	0.182039531026091	0.0664557079604946	0.956798794983009	0.0721042362652001	0.904498392725987	0.633411834391037	0.027084360275704	"Tspan11"	"tetraspanin 11"
"ENSMUSG00000030352"	0.296955657726828	0.0151162810693472	0.014969412912013	0.974555069846218	0.211178001645202	0.131640563260675	0.523103072284042	8.77477585909147e-08	"Tspan9"	"tetraspanin 9"
"ENSMUSG00000030353"	0.0748480578636966	0.964672074685063	-0.064940081394654	0.979990036747838	0.436232112330579	0.66841357664652	0.446140088799621	0.57645281114277	"Tead4"	"TEA domain family member 4"
"ENSMUSG00000030357"	0.00351563183659534	0.99226376381898	-0.126272101582502	0.60691645307943	0.322507571503371	0.00726900665054864	0.199751101757465	0.0797657110935651	"Fkbp4"	"FK506 binding protein 4"
"ENSMUSG00000030374"	0.105114818997863	0.307487628314343	0.0471351819840684	0.819399320284014	-0.154293450228467	0.0659849129980508	-0.00204344924653623	0.986008642321704	"Strn4"	"striatin, calmodulin binding protein 4"
"ENSMUSG00000030376"	0.0610379080418882	0.685229305613856	-0.00629383672991566	0.98727827776215	0.15777313252973	0.0984880020628971	0.212517203841703	0.00490403416034946	"Slc8a2"	"solute carrier family 8 (sodium/calcium exchanger), member 2"
"ENSMUSG00000030380"	0.208337306594699	0.401828117282681	0.182841605387265	0.636007370998913	-0.210548130475054	0.358267124318822	0.18063078150691	0.333517169247848	"Mzf1"	"myeloid zinc finger 1"
"ENSMUSG00000030382"	-0.294224468699714	0.889771369061321	0.640827466933226	0.803360353428064	-0.127395834673058	0.949694883693207	0.219207163560454	0.871595268425414	"Slc27a5"	"solute carrier family 27 (fatty acid transporter), member 5"
